match_id,batting_team,bowling_team,venue,pitch_type,pitch_condition,current_score,overs_completed,wickets_out,runs_last_5_overs,overs_remaining,wickets_remaining,run_rate,season,final_score
22524,LSG,CSK,Chinnaswamy Stadium,Balanced,Dusty,79,13,5,74,7,5,6.08,2010,119
22525,DC,RR,Wankhede Stadium,Balanced,Dry,50,5,4,33,15,6,10.0,2016,232
22526,RCB,LSG,Arun Jaitley Stadium,Balanced,Dry,160,18,2,20,2,8,8.89,2017,178
22527,RCB,MI,Eden Gardens,Batting Friendly,Flat,138,11,7,77,9,3,12.55,2021,259
22528,PBKS,RR,Rajiv Gandhi Stadium,Balanced,Flat,99,18,6,52,2,4,5.5,2013,111
22529,CSK,RCB,Arun Jaitley Stadium,Bowling Friendly,Dry,144,16,0,72,4,10,9.0,2008,184
22530,GT,CSK,Chinnaswamy Stadium,Batting Friendly,Flat,95,14,6,45,6,4,6.79,2017,141
22531,KKR,LSG,Narendra Modi Stadium,Batting Friendly,Flat,87,10,4,53,10,6,8.7,2023,222
22532,SRH,MI,Eden Gardens,Batting Friendly,Flat,137,10,3,28,10,7,13.7,2024,270
22533,KKR,RCB,Eden Gardens,Balanced,Green,89,8,2,54,12,8,11.12,2024,270
22534,PBKS,LSG,Sawai Mansingh Stadium,Balanced,Green,140,18,8,18,2,2,7.78,2013,162
22535,DC,SRH,Chepauk Stadium,Bowling Friendly,Dusty,131,17,7,60,3,3,7.71,2014,138
22536,LSG,MI,Narendra Modi Stadium,Bowling Friendly,Dry,72,13,7,18,7,3,5.54,2024,101
22537,KKR,SRH,Wankhede Stadium,Batting Friendly,Green,69,17,9,37,3,1,4.06,2016,74
22538,GT,RR,Sawai Mansingh Stadium,Bowling Friendly,Dry,93,13,4,44,7,6,7.15,2023,133
22539,DC,MI,Eden Gardens,Balanced,Dry,113,17,4,26,3,6,6.65,2022,126
22540,RCB,KKR,Rajiv Gandhi Stadium,Batting Friendly,Dusty,32,6,8,69,14,2,5.33,2017,97
22541,PBKS,DC,Arun Jaitley Stadium,Balanced,Dusty,140,12,7,80,8,3,11.67,2020,231
22542,DC,CSK,Eden Gardens,Batting Friendly,Hard,90,12,5,76,8,5,7.5,2014,173
22543,KKR,LSG,Rajiv Gandhi Stadium,Batting Friendly,Green,142,12,7,46,8,3,11.83,2020,235
22544,RR,SRH,Eden Gardens,Balanced,Flat,145,13,9,24,7,1,11.15,2024,210
22545,DC,RR,Chinnaswamy Stadium,Balanced,Flat,48,10,8,53,10,2,4.8,2012,90
22546,LSG,GT,Eden Gardens,Balanced,Hard,86,17,8,54,3,2,5.06,2011,103
22547,DC,KKR,Wankhede Stadium,Batting Friendly,Dusty,106,16,2,32,4,8,6.62,2011,153
22548,GT,RR,Arun Jaitley Stadium,Bowling Friendly,Green,143,15,4,63,5,6,9.53,2013,192
22549,CSK,MI,Arun Jaitley Stadium,Balanced,Hard,91,13,1,25,7,9,7.0,2013,173
22550,MI,RR,Chinnaswamy Stadium,Balanced,Dry,168,19,0,36,1,10,8.84,2012,177
22551,SRH,CSK,Chepauk Stadium,Balanced,Green,65,8,5,48,12,5,8.12,2008,187
22552,LSG,CSK,Narendra Modi Stadium,Balanced,Flat,44,5,9,17,15,1,8.8,2012,139
22553,DC,CSK,Wankhede Stadium,Bowling Friendly,Dusty,143,18,5,57,2,5,7.94,2020,167
22554,MI,RR,Chinnaswamy Stadium,Balanced,Flat,57,6,2,28,14,8,9.5,2011,244
22555,SRH,MI,Chinnaswamy Stadium,Bowling Friendly,Green,104,16,0,41,4,10,6.5,2014,146
22556,KKR,RR,Sawai Mansingh Stadium,Balanced,Dry,34,6,1,51,14,9,5.67,2008,163
22557,RR,CSK,Eden Gardens,Balanced,Hard,47,11,6,37,9,4,4.27,2016,77
22558,KKR,PBKS,Arun Jaitley Stadium,Batting Friendly,Flat,93,16,5,27,4,5,5.81,2017,114
22559,PBKS,MI,Rajiv Gandhi Stadium,Bowling Friendly,Dry,116,15,4,55,5,6,7.73,2010,144
22560,RCB,RR,Narendra Modi Stadium,Bowling Friendly,Dry,54,7,8,24,13,2,7.71,2009,113
22561,RR,PBKS,Arun Jaitley Stadium,Batting Friendly,Hard,55,6,8,28,14,2,9.17,2013,189
22562,MI,RCB,Sawai Mansingh Stadium,Bowling Friendly,Dusty,111,17,3,45,3,7,6.53,2023,144
22563,RCB,SRH,Chepauk Stadium,Bowling Friendly,Hard,65,16,4,35,4,6,4.06,2012,76
22564,MI,PBKS,Chepauk Stadium,Batting Friendly,Dry,149,19,1,59,1,9,7.84,2022,159
22565,DC,MI,Narendra Modi Stadium,Balanced,Dusty,65,15,7,80,5,3,4.33,2019,74
22566,SRH,LSG,Eden Gardens,Balanced,Hard,74,10,0,31,10,10,7.4,2015,207
22567,KKR,GT,Eden Gardens,Batting Friendly,Hard,86,9,2,46,11,8,9.56,2016,270
22568,LSG,GT,Eden Gardens,Batting Friendly,Hard,56,14,4,73,6,6,4.0,2015,98
22569,CSK,RCB,Chinnaswamy Stadium,Batting Friendly,Green,65,12,0,19,8,10,5.42,2015,159
22570,GT,RR,Chinnaswamy Stadium,Balanced,Hard,39,5,9,57,15,1,7.8,2014,121
22571,GT,LSG,Eden Gardens,Balanced,Flat,94,8,8,35,12,2,11.75,2021,196
22572,DC,RR,Chepauk Stadium,Balanced,Dry,101,9,7,35,11,3,11.22,2022,224
22573,KKR,RCB,Sawai Mansingh Stadium,Balanced,Hard,56,11,2,33,9,8,5.09,2014,132
22574,GT,RR,Chinnaswamy Stadium,Batting Friendly,Dusty,125,16,1,58,4,9,7.81,2022,181
22575,DC,SRH,Eden Gardens,Balanced,Hard,84,7,2,38,13,8,12.0,2021,270
22576,RR,PBKS,Narendra Modi Stadium,Batting Friendly,Dusty,74,8,3,24,12,7,9.25,2017,244
22577,LSG,GT,Chinnaswamy Stadium,Balanced,Hard,97,10,1,61,10,9,9.7,2022,251
22578,LSG,CSK,Sawai Mansingh Stadium,Bowling Friendly,Hard,89,10,8,38,10,2,8.9,2018,148
22579,RR,MI,Eden Gardens,Balanced,Dusty,170,18,2,64,2,8,9.44,2016,198
22580,SRH,MI,Rajiv Gandhi Stadium,Balanced,Dusty,101,16,0,25,4,10,6.31,2012,153
22581,DC,CSK,Chinnaswamy Stadium,Bowling Friendly,Green,27,6,1,16,14,9,4.5,2012,96
22582,RCB,SRH,Eden Gardens,Bowling Friendly,Dusty,62,7,7,34,13,3,8.86,2014,146
22583,RR,LSG,Rajiv Gandhi Stadium,Balanced,Hard,161,14,9,16,6,1,11.5,2024,222
22584,LSG,PBKS,Eden Gardens,Batting Friendly,Flat,69,14,6,65,6,4,4.93,2011,114
22585,SRH,GT,Narendra Modi Stadium,Bowling Friendly,Flat,25,5,8,53,15,2,5.0,2021,80
22586,KKR,MI,Arun Jaitley Stadium,Balanced,Green,58,7,0,66,13,10,8.29,2018,239
22587,MI,RR,Chepauk Stadium,Batting Friendly,Flat,187,16,9,48,4,1,11.69,2011,220
22588,CSK,GT,Arun Jaitley Stadium,Balanced,Dusty,136,13,7,26,7,3,10.46,2010,213
22589,RR,MI,Sawai Mansingh Stadium,Balanced,Dusty,87,15,4,35,5,6,5.8,2021,113
22590,MI,PBKS,Chepauk Stadium,Balanced,Green,59,10,7,54,10,3,5.9,2022,126
22591,RCB,PBKS,Wankhede Stadium,Bowling Friendly,Dry,87,10,2,38,10,8,8.7,2008,199
22592,SRH,RCB,Arun Jaitley Stadium,Bowling Friendly,Dry,64,8,6,61,12,4,8.0,2018,130
22593,CSK,KKR,Eden Gardens,Balanced,Hard,76,16,9,41,4,1,4.75,2010,95
22594,RCB,MI,Arun Jaitley Stadium,Bowling Friendly,Hard,41,6,8,70,14,2,6.83,2010,98
22595,PBKS,DC,Rajiv Gandhi Stadium,Balanced,Hard,90,18,2,47,2,8,5.0,2018,107
22596,RCB,KKR,Eden Gardens,Balanced,Hard,119,10,3,41,10,7,11.9,2019,268
22597,LSG,GT,Narendra Modi Stadium,Batting Friendly,Flat,168,15,9,72,5,1,11.2,2009,215
22598,MI,KKR,Arun Jaitley Stadium,Balanced,Dusty,149,16,5,33,4,5,9.31,2011,189
22599,PBKS,RCB,Arun Jaitley Stadium,Bowling Friendly,Dry,67,15,1,76,5,9,4.47,2023,97
22600,PBKS,RCB,Chinnaswamy Stadium,Batting Friendly,Green,30,5,5,23,15,5,6.0,2009,152
22601,MI,RCB,Eden Gardens,Batting Friendly,Hard,100,7,3,77,13,7,14.29,2012,270
22602,MI,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Flat,41,5,6,38,15,4,8.2,2018,130
22603,RR,PBKS,Sawai Mansingh Stadium,Balanced,Green,130,17,1,51,3,9,7.65,2021,179
22604,RR,GT,Sawai Mansingh Stadium,Bowling Friendly,Hard,24,5,1,41,15,9,4.8,2015,101
22605,RR,GT,Chinnaswamy Stadium,Balanced,Hard,138,14,1,59,6,9,9.86,2018,216
22606,MI,DC,Eden Gardens,Balanced,Dusty,40,7,6,26,13,4,5.71,2022,122
22607,KKR,GT,Chinnaswamy Stadium,Bowling Friendly,Dusty,128,12,0,23,8,10,10.67,2021,230
22608,RR,CSK,Chepauk Stadium,Balanced,Dusty,153,13,7,51,7,3,11.77,2022,233
22609,RCB,DC,Eden Gardens,Balanced,Green,69,11,9,71,9,1,6.27,2018,118
22610,CSK,DC,Eden Gardens,Batting Friendly,Hard,106,10,3,22,10,7,10.6,2020,267
22611,SRH,DC,Chepauk Stadium,Batting Friendly,Hard,52,11,8,43,9,2,4.73,2022,97
22612,RR,MI,Arun Jaitley Stadium,Balanced,Green,42,10,2,16,10,8,4.2,2020,100
22613,RR,LSG,Eden Gardens,Batting Friendly,Green,61,10,6,63,10,4,6.1,2014,139
22614,LSG,KKR,Arun Jaitley Stadium,Balanced,Dusty,50,10,0,43,10,10,5.0,2021,125
22615,KKR,RR,Sawai Mansingh Stadium,Bowling Friendly,Green,76,15,0,42,5,10,5.07,2022,116
22616,SRH,RR,Rajiv Gandhi Stadium,Batting Friendly,Dusty,63,8,0,36,12,10,7.88,2020,239
22617,CSK,LSG,Chinnaswamy Stadium,Batting Friendly,Flat,105,8,2,33,12,8,13.12,2023,270
22618,RCB,LSG,Chinnaswamy Stadium,Batting Friendly,Dusty,61,5,4,64,15,6,12.2,2019,270
22619,SRH,GT,Arun Jaitley Stadium,Batting Friendly,Dusty,134,10,1,60,10,9,13.4,2010,270
22620,KKR,CSK,Chinnaswamy Stadium,Balanced,Dry,153,14,0,33,6,10,10.93,2009,261
22621,SRH,GT,Chinnaswamy Stadium,Balanced,Hard,57,6,0,61,14,10,9.5,2016,265
22622,PBKS,MI,Eden Gardens,Balanced,Dry,214,19,8,70,1,2,11.26,2015,236
22623,RCB,KKR,Rajiv Gandhi Stadium,Batting Friendly,Dusty,62,9,2,33,11,8,6.89,2016,184
22624,SRH,PBKS,Narendra Modi Stadium,Bowling Friendly,Flat,60,15,6,60,5,4,4.0,2009,80
22625,SRH,RR,Wankhede Stadium,Bowling Friendly,Flat,139,15,2,77,5,8,9.27,2008,191
22626,PBKS,CSK,Sawai Mansingh Stadium,Bowling Friendly,Dry,107,13,0,39,7,10,8.23,2011,187
22627,KKR,RCB,Sawai Mansingh Stadium,Bowling Friendly,Flat,92,9,4,47,11,6,10.22,2014,210
22628,LSG,CSK,Rajiv Gandhi Stadium,Balanced,Dusty,47,8,9,74,12,1,5.88,2022,88
22629,CSK,RR,Eden Gardens,Batting Friendly,Green,180,15,0,41,5,10,12.0,2020,270
22630,PBKS,SRH,Chinnaswamy Stadium,Bowling Friendly,Hard,108,14,0,29,6,10,7.71,2016,162
22631,DC,KKR,Wankhede Stadium,Bowling Friendly,Hard,48,6,1,46,14,9,8.0,2017,191
22632,MI,LSG,Sawai Mansingh Stadium,Batting Friendly,Flat,154,19,8,36,1,2,8.11,2015,175
22633,RR,CSK,Arun Jaitley Stadium,Bowling Friendly,Hard,37,9,6,31,11,4,4.11,2020,85
22634,PBKS,RR,Sawai Mansingh Stadium,Bowling Friendly,Flat,92,11,3,33,9,7,8.36,2022,179
22635,SRH,RR,Eden Gardens,Bowling Friendly,Green,77,10,9,42,10,1,7.7,2015,134
22636,DC,MI,Chinnaswamy Stadium,Bowling Friendly,Dry,173,16,4,58,4,6,10.81,2023,207
22637,KKR,RR,Chinnaswamy Stadium,Batting Friendly,Dusty,129,11,4,51,9,6,11.73,2011,270
22638,DC,CSK,Eden Gardens,Balanced,Green,104,18,3,17,2,7,5.78,2020,121
22639,GT,CSK,Sawai Mansingh Stadium,Bowling Friendly,Dusty,89,13,7,48,7,3,6.85,2023,125
22640,RCB,SRH,Wankhede Stadium,Batting Friendly,Dusty,77,11,6,47,9,4,7.0,2011,148
22641,RR,DC,Chepauk Stadium,Bowling Friendly,Dusty,124,13,1,70,7,9,9.54,2013,215
22642,LSG,DC,Chinnaswamy Stadium,Batting Friendly,Green,68,6,3,34,14,7,11.33,2017,270
22643,RR,DC,Chinnaswamy Stadium,Batting Friendly,Flat,87,12,0,77,8,10,7.25,2009,207
22644,LSG,RCB,Eden Gardens,Balanced,Flat,186,18,6,27,2,4,10.33,2019,200
22645,KKR,PBKS,Eden Gardens,Batting Friendly,Green,163,14,9,22,6,1,11.64,2011,234
22646,CSK,MI,Chinnaswamy Stadium,Balanced,Flat,42,5,8,16,15,2,8.4,2013,142
22647,KKR,RR,Arun Jaitley Stadium,Balanced,Dry,50,6,2,79,14,8,8.33,2016,213
22648,CSK,RCB,Chepauk Stadium,Bowling Friendly,Dry,144,18,1,60,2,9,8.0,2011,154
22649,GT,MI,Chepauk Stadium,Balanced,Green,66,11,8,17,9,2,6.0,2012,121
22650,CSK,GT,Narendra Modi Stadium,Batting Friendly,Green,134,14,7,47,6,3,9.57,2023,211
22651,MI,RCB,Sawai Mansingh Stadium,Balanced,Green,155,18,3,55,2,7,8.61,2011,167
22652,KKR,LSG,Arun Jaitley Stadium,Batting Friendly,Flat,144,14,0,54,6,10,10.29,2017,256
22653,LSG,DC,Chinnaswamy Stadium,Bowling Friendly,Green,180,19,6,28,1,4,9.47,2023,184
22654,MI,RR,Wankhede Stadium,Batting Friendly,Hard,92,6,1,23,14,9,15.33,2022,270
22655,RCB,LSG,Eden Gardens,Balanced,Dry,46,5,4,16,15,6,9.2,2010,218
22656,RR,GT,Wankhede Stadium,Batting Friendly,Hard,72,8,8,50,12,2,9.0,2022,187
22657,GT,SRH,Sawai Mansingh Stadium,Batting Friendly,Flat,212,18,2,48,2,8,11.78,2020,250
22658,RR,CSK,Rajiv Gandhi Stadium,Balanced,Dry,109,10,6,24,10,4,10.9,2013,209
22659,PBKS,RR,Eden Gardens,Bowling Friendly,Dusty,97,16,5,21,4,5,6.06,2018,113
22660,LSG,RCB,Chinnaswamy Stadium,Balanced,Flat,25,6,6,53,14,4,4.17,2017,93
22661,RCB,CSK,Chepauk Stadium,Balanced,Dusty,106,11,9,58,9,1,9.64,2022,174
22662,LSG,KKR,Eden Gardens,Batting Friendly,Flat,107,11,2,69,9,8,9.73,2012,250
22663,GT,KKR,Arun Jaitley Stadium,Bowling Friendly,Hard,43,7,5,50,13,5,6.14,2020,125
22664,RR,RCB,Narendra Modi Stadium,Batting Friendly,Dry,78,9,6,18,11,4,8.67,2013,196
22665,LSG,CSK,Sawai Mansingh Stadium,Bowling Friendly,Dusty,101,11,7,28,9,3,9.18,2009,154
22666,RR,LSG,Chinnaswamy Stadium,Balanced,Flat,86,18,0,15,2,10,4.78,2012,100
22667,KKR,MI,Chepauk Stadium,Batting Friendly,Dry,80,16,2,70,4,8,5.0,2015,105
22668,MI,LSG,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,88,10,9,68,10,1,8.8,2024,140
22669,LSG,RCB,Narendra Modi Stadium,Bowling Friendly,Hard,141,19,1,61,1,9,7.42,2020,152
22670,LSG,SRH,Eden Gardens,Bowling Friendly,Hard,141,17,2,49,3,8,8.29,2015,177
22671,RCB,PBKS,Rajiv Gandhi Stadium,Balanced,Flat,167,14,0,53,6,10,11.93,2020,270
22672,GT,RR,Arun Jaitley Stadium,Bowling Friendly,Dusty,77,14,7,26,6,3,5.5,2018,109
22673,GT,LSG,Eden Gardens,Balanced,Green,72,8,8,33,12,2,9.0,2023,171
22674,RR,RCB,Rajiv Gandhi Stadium,Bowling Friendly,Green,116,14,7,72,6,3,8.29,2011,144
22675,CSK,KKR,Rajiv Gandhi Stadium,Balanced,Dusty,57,13,5,60,7,5,4.38,2015,83
22676,GT,RR,Arun Jaitley Stadium,Batting Friendly,Dry,59,8,5,57,12,5,7.38,2011,187
22677,RR,SRH,Chinnaswamy Stadium,Balanced,Hard,59,7,3,74,13,7,8.43,2008,197
22678,RCB,PBKS,Eden Gardens,Batting Friendly,Flat,141,11,5,23,9,5,12.82,2012,270
22679,SRH,KKR,Chinnaswamy Stadium,Balanced,Dry,85,17,4,62,3,6,5.0,2013,96
22680,LSG,SRH,Wankhede Stadium,Batting Friendly,Dry,112,9,5,59,11,5,12.44,2011,270
22681,GT,RCB,Arun Jaitley Stadium,Batting Friendly,Hard,69,14,5,73,6,5,4.93,2021,118
22682,GT,PBKS,Narendra Modi Stadium,Bowling Friendly,Dry,70,11,0,75,9,10,6.36,2012,138
22683,GT,LSG,Sawai Mansingh Stadium,Bowling Friendly,Flat,65,8,8,69,12,2,8.12,2024,128
22684,DC,KKR,Eden Gardens,Bowling Friendly,Flat,82,16,2,43,4,8,5.12,2016,100
22685,KKR,LSG,Wankhede Stadium,Batting Friendly,Dry,48,10,1,19,10,9,4.8,2014,137
22686,PBKS,MI,Arun Jaitley Stadium,Balanced,Flat,40,8,6,42,12,4,5.0,2010,102
22687,LSG,SRH,Chinnaswamy Stadium,Balanced,Dusty,159,18,3,78,2,7,8.83,2016,191
22688,SRH,DC,Sawai Mansingh Stadium,Batting Friendly,Hard,122,19,7,57,1,3,6.42,2015,139
22689,RR,GT,Chepauk Stadium,Batting Friendly,Dusty,147,15,4,17,5,6,9.8,2015,228
22690,RR,LSG,Chepauk Stadium,Bowling Friendly,Flat,140,16,7,28,4,3,8.75,2024,156
22691,DC,KKR,Wankhede Stadium,Balanced,Green,60,6,7,59,14,3,10.0,2010,186
22692,KKR,LSG,Sawai Mansingh Stadium,Balanced,Dry,74,7,7,19,13,3,10.57,2024,197
22693,SRH,PBKS,Arun Jaitley Stadium,Bowling Friendly,Flat,193,19,5,63,1,5,10.16,2010,198
22694,PBKS,GT,Rajiv Gandhi Stadium,Balanced,Flat,47,8,0,17,12,10,5.88,2016,167
22695,RR,PBKS,Arun Jaitley Stadium,Batting Friendly,Hard,150,15,4,18,5,6,10.0,2017,233
22696,SRH,CSK,Chinnaswamy Stadium,Bowling Friendly,Flat,79,18,7,42,2,3,4.39,2014,87
22697,KKR,RCB,Eden Gardens,Bowling Friendly,Dry,115,15,5,46,5,5,7.67,2014,140
22698,MI,LSG,Rajiv Gandhi Stadium,Batting Friendly,Dusty,103,13,1,69,7,9,7.92,2008,213
22699,RCB,GT,Narendra Modi Stadium,Bowling Friendly,Green,26,5,8,26,15,2,5.2,2023,85
22700,GT,PBKS,Sawai Mansingh Stadium,Bowling Friendly,Dry,101,15,9,42,5,1,6.73,2022,125
22701,DC,KKR,Rajiv Gandhi Stadium,Balanced,Dusty,82,16,3,16,4,7,5.12,2013,120
22702,KKR,SRH,Sawai Mansingh Stadium,Batting Friendly,Green,140,14,1,52,6,9,10.0,2017,254
22703,CSK,RR,Chinnaswamy Stadium,Batting Friendly,Hard,138,15,6,61,5,4,9.2,2008,207
22704,MI,KKR,Rajiv Gandhi Stadium,Batting Friendly,Flat,208,18,9,51,2,1,11.56,2016,234
22705,LSG,RR,Chinnaswamy Stadium,Balanced,Dry,111,10,1,22,10,9,11.1,2023,270
22706,RCB,GT,Arun Jaitley Stadium,Balanced,Hard,36,5,1,27,15,9,7.2,2016,190
22707,GT,DC,Chinnaswamy Stadium,Batting Friendly,Hard,111,10,1,21,10,9,11.1,2017,270
22708,RCB,DC,Narendra Modi Stadium,Balanced,Green,38,6,2,46,14,8,6.33,2015,155
22709,LSG,DC,Narendra Modi Stadium,Batting Friendly,Dry,144,13,6,38,7,4,11.08,2018,227
22710,GT,KKR,Eden Gardens,Bowling Friendly,Flat,41,9,5,80,11,5,4.56,2016,86
22711,PBKS,RCB,Eden Gardens,Batting Friendly,Flat,69,12,9,65,8,1,5.75,2023,101
22712,KKR,RCB,Narendra Modi Stadium,Batting Friendly,Green,71,5,6,76,15,4,14.2,2023,270
22713,CSK,KKR,Arun Jaitley Stadium,Balanced,Green,126,14,6,48,6,4,9.0,2017,195
22714,DC,PBKS,Wankhede Stadium,Balanced,Green,80,10,0,24,10,10,8.0,2016,218
22715,PBKS,DC,Eden Gardens,Balanced,Dry,96,15,1,74,5,9,6.4,2019,148
22716,KKR,GT,Rajiv Gandhi Stadium,Balanced,Flat,149,19,2,18,1,8,7.84,2012,172
22717,MI,RCB,Eden Gardens,Batting Friendly,Dry,58,6,5,38,14,5,9.67,2012,238
22718,CSK,RR,Narendra Modi Stadium,Balanced,Hard,41,6,1,37,14,9,6.83,2009,180
22719,PBKS,LSG,Sawai Mansingh Stadium,Bowling Friendly,Green,39,6,4,37,14,6,6.5,2008,124
22720,PBKS,GT,Sawai Mansingh Stadium,Bowling Friendly,Hard,179,16,6,28,4,4,11.19,2010,220
22721,RCB,PBKS,Eden Gardens,Bowling Friendly,Hard,58,10,6,50,10,4,5.8,2017,96
22722,DC,GT,Arun Jaitley Stadium,Bowling Friendly,Dry,72,8,5,33,12,5,9.0,2020,168
22723,RR,GT,Rajiv Gandhi Stadium,Bowling Friendly,Dry,129,19,2,73,1,8,6.79,2009,145
22724,RR,MI,Eden Gardens,Balanced,Flat,100,12,0,59,8,10,8.33,2018,213
22725,RCB,CSK,Rajiv Gandhi Stadium,Batting Friendly,Hard,129,12,8,46,8,2,10.75,2013,211
22726,KKR,SRH,Sawai Mansingh Stadium,Bowling Friendly,Green,98,19,1,75,1,9,5.16,2023,98
22727,PBKS,GT,Sawai Mansingh Stadium,Batting Friendly,Hard,111,18,0,41,2,10,6.17,2008,129
22728,PBKS,SRH,Wankhede Stadium,Bowling Friendly,Hard,27,6,0,40,14,10,4.5,2011,109
22729,LSG,RR,Eden Gardens,Bowling Friendly,Dry,132,18,2,40,2,8,7.33,2010,141
22730,DC,LSG,Narendra Modi Stadium,Bowling Friendly,Green,126,14,5,60,6,5,9.0,2011,173
22731,SRH,RR,Narendra Modi Stadium,Bowling Friendly,Hard,69,12,2,40,8,8,5.75,2008,126
22732,GT,MI,Chinnaswamy Stadium,Batting Friendly,Dusty,73,5,6,29,15,4,14.6,2020,270
22733,RR,SRH,Eden Gardens,Batting Friendly,Dry,96,8,6,80,12,4,12.0,2020,258
22734,CSK,LSG,Chinnaswamy Stadium,Bowling Friendly,Green,53,11,3,45,9,7,4.82,2013,90
22735,RCB,RR,Arun Jaitley Stadium,Batting Friendly,Dusty,62,5,2,50,15,8,12.4,2024,270
22736,SRH,PBKS,Sawai Mansingh Stadium,Balanced,Flat,155,18,2,27,2,8,8.61,2016,190
22737,CSK,LSG,Sawai Mansingh Stadium,Bowling Friendly,Flat,129,14,3,43,6,7,9.21,2021,191
22738,GT,RCB,Arun Jaitley Stadium,Bowling Friendly,Dry,121,11,5,58,9,5,11.0,2013,198
22739,RCB,RR,Sawai Mansingh Stadium,Balanced,Green,148,17,6,60,3,4,8.71,2009,185
22740,RR,GT,Eden Gardens,Bowling Friendly,Dusty,79,14,7,67,6,3,5.64,2017,108
22741,GT,SRH,Arun Jaitley Stadium,Bowling Friendly,Dry,48,11,8,76,9,2,4.36,2014,66
22742,SRH,GT,Sawai Mansingh Stadium,Balanced,Hard,115,18,4,46,2,6,6.39,2016,139
22743,PBKS,CSK,Arun Jaitley Stadium,Batting Friendly,Green,54,7,4,19,13,6,7.71,2022,200
22744,RR,DC,Rajiv Gandhi Stadium,Balanced,Dusty,77,10,9,47,10,1,7.7,2017,133
22745,DC,RCB,Eden Gardens,Balanced,Hard,202,17,9,17,3,1,11.88,2018,225
22746,KKR,MI,Arun Jaitley Stadium,Balanced,Dry,90,10,1,15,10,9,9.0,2024,236
22747,GT,RCB,Wankhede Stadium,Bowling Friendly,Hard,78,10,3,51,10,7,7.8,2011,152
22748,SRH,CSK,Rajiv Gandhi Stadium,Balanced,Dusty,81,19,1,69,1,9,4.26,2008,81
22749,MI,SRH,Chinnaswamy Stadium,Bowling Friendly,Hard,66,7,4,17,13,6,9.43,2015,190
22750,MI,DC,Rajiv Gandhi Stadium,Balanced,Flat,80,14,1,76,6,9,5.71,2008,123
22751,DC,KKR,Eden Gardens,Batting Friendly,Dry,176,18,2,52,2,8,9.78,2022,221
22752,RCB,PBKS,Chepauk Stadium,Balanced,Hard,60,9,5,18,11,5,6.67,2016,134
22753,LSG,SRH,Narendra Modi Stadium,Batting Friendly,Hard,156,16,2,63,4,8,9.75,2022,227
22754,CSK,KKR,Narendra Modi Stadium,Balanced,Green,85,15,3,66,5,7,5.67,2014,120
22755,RCB,DC,Wankhede Stadium,Balanced,Flat,95,11,4,58,9,6,8.64,2012,186
22756,KKR,SRH,Wankhede Stadium,Balanced,Dusty,148,19,6,58,1,4,7.79,2015,163
22757,KKR,CSK,Chinnaswamy Stadium,Bowling Friendly,Green,159,18,3,53,2,7,8.83,2010,179
22758,PBKS,RR,Eden Gardens,Batting Friendly,Green,99,8,2,24,12,8,12.38,2018,270
22759,DC,KKR,Narendra Modi Stadium,Batting Friendly,Green,143,17,3,59,3,7,8.41,2015,174
22760,DC,CSK,Chepauk Stadium,Balanced,Dry,100,19,8,19,1,2,5.26,2008,119
22761,GT,KKR,Wankhede Stadium,Batting Friendly,Dusty,32,5,2,40,15,8,6.4,2019,189
22762,SRH,PBKS,Eden Gardens,Batting Friendly,Hard,118,12,8,45,8,2,9.83,2008,194
22763,SRH,KKR,Narendra Modi Stadium,Bowling Friendly,Flat,196,18,6,74,2,4,10.89,2019,225
22764,PBKS,KKR,Eden Gardens,Balanced,Green,115,17,5,67,3,5,6.76,2011,136
22765,LSG,PBKS,Wankhede Stadium,Balanced,Dry,130,17,0,71,3,10,7.65,2023,174
22766,LSG,RR,Arun Jaitley Stadium,Batting Friendly,Dusty,94,16,0,32,4,10,5.88,2017,139
22767,MI,DC,Rajiv Gandhi Stadium,Bowling Friendly,Dry,66,12,2,60,8,8,5.5,2016,112
22768,PBKS,GT,Rajiv Gandhi Stadium,Batting Friendly,Green,182,14,5,34,6,5,13.0,2016,270
22769,CSK,DC,Chepauk Stadium,Balanced,Dry,167,14,7,45,6,3,11.93,2017,236
22770,DC,SRH,Eden Gardens,Balanced,Green,106,10,9,43,10,1,10.6,2017,195
22771,DC,RR,Wankhede Stadium,Batting Friendly,Hard,96,10,4,21,10,6,9.6,2019,248
22772,DC,SRH,Narendra Modi Stadium,Batting Friendly,Hard,45,6,4,64,14,6,7.5,2013,195
22773,RR,CSK,Sawai Mansingh Stadium,Batting Friendly,Dusty,113,11,5,39,9,5,10.27,2019,229
22774,KKR,DC,Sawai Mansingh Stadium,Batting Friendly,Flat,145,14,0,35,6,10,10.36,2010,260
22775,DC,PBKS,Narendra Modi Stadium,Balanced,Dry,93,10,7,34,10,3,9.3,2009,188
22776,LSG,KKR,Narendra Modi Stadium,Batting Friendly,Green,127,11,9,23,9,1,11.55,2010,215
22777,MI,RR,Eden Gardens,Bowling Friendly,Dusty,88,11,3,64,9,7,8.0,2014,171
22778,DC,PBKS,Arun Jaitley Stadium,Bowling Friendly,Green,184,19,4,30,1,6,9.68,2017,205
22779,SRH,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Flat,97,9,9,55,11,1,10.78,2018,177
